Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;NRO. VA01/VA21;ESTADO ITEM;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00314 CASA Olavarría;1001804;ZSTO;GRASA LITIO LIMIT MO-2 (NEGRA) X 180 KG;YPF S.A. // YPF S.A. //;LIMIT MO-2 // 628793 // GADUS S2 V220;MM01;26;CL;4;8;L03;GRASAS;LUBRICANTES;GRASA;KG;ZPAN;1000094880;ADJUDICADO;4500137998;;;;19/9/2026;4/9/2026;L03;10159384
00341 Mov. Suelos San Luis;1003121;ZSTO;FILTRO DE UREA;VOLVO CONS;82269261;MM01;35;V1;6;8;F09;FILTRO DE UREA;FILTROS;VOLVO 330;KG;ZPAS;1000094131;DESPACHADO;;;14/9/2026;16/9/2026;28/9/2026;21/8/2026;;
00314 CASA Olavarría;1002101;ZSTO;CORREA ALTERNADOR STRAL;CNH // CNH;5801361410 // 500341810;MM01;26;RE;1;2;C03;EQUIPOS;CORREAS;AUTOMOTOR;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002113;ZSTO;CORREA DISTRIBUCION ORIG TORRE WACK;;WAN5000155697;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;CORREAS;TORRE ILUMINACION DAYCO113;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003219;ZSTO;FILTRO VENTILACION DE CARTER;CATERPILLA;2735711;MM01;35;V1;2;3;F04;FILTRO AIRE;FILTROS;CAT 815 K;KG;ZPAS;1000094131;DESPACHADO;;;14/9/2026;16/9/2026;28/9/2026;21/8/2026;;
00314 CASA Olavarría;1002114;ZSTO;CORREA ALTERNADOR 850MM ORIG;LOMBARDINI;WAN5200002703;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;CORREAS;TORRE WACKER;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002164;ZSTO;CORREA MOTOR VW 31-320 CONSTELATION XUN;CONTINENTA;8PK1980;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;CORREAS;VW 31-320 CONSTELATION;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003245;ZSTO;FILTRO DE AIRE PRIMARIO;VOLKSWAGEN // FRAMM // MANN;2S2129620 // CA-9369 // C21470;MM01;35;V1;1;2;F04;FILTRO AIRE;FILTROS;VW 13-180;KG;ZPAS;1000094131;DESPACHADO;;;14/9/2026;16/9/2026;28/9/2026;21/8/2026;;
00314 CASA Olavarría;1002204;ZSTO;CORREA ALTERNADOR;;3032915 // AV 13X890;MM01;26;RE;1;2;C03;EQUIPOS;CORREAS;HIMOINSA LTA 8 V LED;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002211;ZSTO;CORREA VENTILADOR;;10PK1448-20712530 // 10PK1448-24635977;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;CORREAS;PLATAFORMA DE MANTENIMIENTO VE;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1004251;ZSTO;ESCOBILLALIMPIAPARABRIZASTOYOTAHILUXJGO;TOYOTA ARG;;MM01;35;V1;2;3;C03;EQUIPOS;REPUESTOS;HILUX;KG;ZPAS;1000094131;DESPACHADO;;;14/9/2026;16/9/2026;28/9/2026;21/8/2026;;
00314 CASA Olavarría;1002212;ZSTO;CORREA DE ALTERNADOR;CATERPILLA // No aplica //;8PK1537 // 22275091 // 8PK1535 // 8PK-1540;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;CORREAS;PLATAFORMA DE MANTENIMIENTO VE;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002217;ZSTO;CORREA;VOLVO CONS;VOE22281893;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;CORREAS;VOLVO EC 480D;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002339;ZSTO;PUNTA DAEMO CONICA X UN (GRUESA MART G;DAEMO ENGI;B36312140000;MM01;26;V1;1;2;C29;FILTROS/RESPUESTOS;DESGASTE;DAEMO 300;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002340;ZSTO;BULON 5/8 X 21/2;CATERPILLA // No aplica;3F5108 // PB510;MM01;26;V1;180;315;G05;AJUSTE;DESGASTE;JD 770D/CAT 140K;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002353;ZSTO;TUERCA 5 8;JOHN DEERE // CATERPILLA // JOHN DEERE;14H1095 // 4K0367 // NP158;MM01;26;V1;180;315;G05;AJUSTE;DESGASTE;JD 770 670 CAT 140H;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002434;ZSTO;SEGURO UÑA BALDE - 30P;VOLVO CONS;VOE11417147;MM01;26;V1;13;24;G05;AJUSTE;DESGASTE;L220G;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1001814;ZSTO;LIQUIDO FRENO X1LT;WAGNER;;MM01;35;V1;1;2;L02;FLUIDOS;LUBRICANTES;ADITIVOS;KG;ZPAS;1000094369;SIN TRATAMIENTO;;;;;28/9/2026;26/8/2026;;
00314 CASA Olavarría;1002453;ZSTO;UNAS;CATERPILLA // CATERPILLA;4707975 // 2209132;MM01;26;V1;6;12;G04;UÑAS;DESGASTE;CAT 988;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002454;ZSTO;TRABA DE UNAS;CATERPILLA;2209130;MM01;26;V1;6;12;G05;AJUSTE;DESGASTE;CAT 988;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1004040;ZSTO;LAMPARA 24V-H3 70W X UN;;PK22S;MM01;35;V1;36;45;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;1000094369;PICKEADO;;;15/9/2026;;28/9/2026;26/8/2026;;
00314 CASA Olavarría;1002483;ZSTO;FILTRO ACEITE;KOMATSU HO // KOMATSU HO // DONALDSON;6002111340 // 6002111341 // P559000;MM01;26;V1;7;14;F03;FILTRO ACEITE;FILTROS;KMS 155AX6, 375D, WA600;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002515;ZSTO;FILTRO ACEITE XUN;JOHN DEERE // JOHN DEERE //;RE521420 // DZ101884 // DZ118283;MM01;26;V1;1;3;F03;FILTRO ACEITE;FILTROS;JD 850J;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002544;ZSTO;FILTRO TRAMPA AGUA;PARKER RAC // PARKER RAC;2R000127177J // R120LJ10MAQII;MM01;35;V1;2;3;F13;FILTRO TRAMPA DE A;FILTROS;VW31-3;KG;ZPAS;1000094369;DESPACHADO;;;14/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1002543;ZSTO;FILTRO AIRE X UN;JOHN DEERE;AT191102;MM01;26;V1;1;2;F04;FILTRO AIRE;FILTROS;CABINA J.D. 544K;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002606;ZSTO;FILTRO COMBUSTIBLE X UN;JOHN DEERE;AT365869;MM01;26;V1;1;3;F06;FILTRO COMBUSTIBLE;FILTROS;JD 850J;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002709;ZSTO;CARTUCHO PARA FILTRO AIRE;VOLKSWAGEN // FLEETGUARD // // MONZA //;2S0129620CA // AF26211 // AB3406 // FLI9141 // CA5626;MM01;35;V1;2;3;F01;CARTUCHO;FILTROS;WV;KG;ZPAS;1000094369;DESPACHADO;;;14/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1002610;ZSTO;FILTRO AIRE SECUNDARIO;JOHN DEERE;AT175224;MM01;26;V1;1;3;F04;FILTRO AIRE;FILTROS;JD 850J;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002628;ZSTO;FILTRO AIRE CABINA XUN;JOHN DEERE;AT307501;MM01;26;V1;1;2;F05;FILTRO AIRE CABINA;FILTROS;JD 544K;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002685;ZSTO;ARE ACONDICIONADO CABINA;VOLKSWAGEN // No aplica // // // DONALDSON;2R2819429 // MP5582 // TAC5427 // MAH312 // P750019;MM01;26;V1;1;2;F10;FILTRO HVAC;FILTROS;VW 31-320-19360;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002708;ZSTO;FILTRO AIRE X UN;VOLKSWAGEN // FLEETGUARD // VOLKSWAGEN // // VOLKSWAGEN //;2S0129620B // AF2599700 // FLI6120 // S3003 // CA-5626 // P618941;MM01;26;V1;1;3;F04;FILTRO AIRE;FILTROS;VW;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003341;ZSTO;FILTRO SECADOR AIRE;WABCO // FLEETGUARD // // HENGST //;4324100202 // AF27817 // P781466 // T250W // TB1374X;MM01;35;V1;1;2;F11;FILTRO SECADOR DE;FILTROS;VW (WACO);KG;ZPAS;1000094369;DESPACHADO;;;14/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1002709;ZSTO;CARTUCHO PARA FILTRO AIRE;VOLKSWAGEN // FLEETGUARD // // MONZA //;2S0129620CA // AF26211 // AB3406 // FLI9141 // CA5626;MM01;26;V1;1;3;F01;CARTUCHO;FILTROS;WV;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002771;ZSTO;FILTRO DE ACEITE;CATERPILLA;1R1807;MM01;26;V1;2;5;F03;FILTRO ACEITE;FILTROS;CAT;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002773;ZSTO;FILTRO AIRE WA600;KOMATSU HO // // // // // DONALDSON;6001856100 // AF25627 + AF25468 // KA160164 // X770806 // P608885 + P777869 // P777869+P777868 KIT;MM01;26;V1;5;9;F04;FILTRO AIRE;FILTROS;155AX6,PC350LC8,375;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002837;ZSTO;FILTRO COMBUSTIBLE;TOYOTA ARG // TOYOTA ARG;233900L04100 // 233920L0100;MM01;26;V1;1;3;F06;FILTRO COMBUSTIBLE;FILTROS;PARA HILUX 3.00;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003102;ZSTO;FILTRO DE COMBUSTIBLE;VOLKSWAGEN // HENGST // VOLKSWAGEN;2V5201512 // E422KP D98 // FF 5629;MM01;35;V1;2;3;F06;FILTRO COMBUSTIBLE;FILTROS;FILTROS;KG;ZPAS;1000094369;DESPACHADO;;;14/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1002838;ZSTO;FILTRO ACEITE;TOYOTA ARG // TOYOTA ARG;909152000300 // 90915YZZD2;MM01;26;V1;2;5;F03;FILTRO ACEITE;FILTROS;PARA HILUX;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002899;ZSTO;FILTRO COMBUSTIBLE;FLEETGUARD // DONALDSON;FF5488 // P550774;MM01;26;V1;1;2;F06;FILTRO COMBUSTIBLE;FILTROS;VW 31-320-19360;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002935;ZSTO;FILTRO AIRE COMBUSTIBLE;VOLVO CONS // DONALDSON;VOE11172907 // P528708;MM01;26;V1;10;18;F04;FILTRO AIRE;FILTROS;EC 480D - L220G - PL 3005D;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002940;ZSTO;FILTRO HIDRAULICO RESPIRADERO;VOLVO CONS;SA823002830;MM01;26;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO EC 480D;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002972;ZSTO;FILT MOT VENT;CATERPILLA;2226713;MM01;26;V1;3;6;F04;FILTRO AIRE;FILTROS;CAT 988;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1002976;ZSTO;FILTRO DE AIRE PRIMARIO;CATERPILLA;1063969;MM01;26;V1;3;6;F04;FILTRO AIRE;FILTROS;CAT 988;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1001804;ZSTO;GRASA LITIO LIMIT MO-2 (NEGRA) X 180 KG;YPF S.A. // YPF S.A. //;LIMIT MO-2 // 628793 // GADUS S2 V220;MM01;35;V1;2;3;L03;GRASAS;LUBRICANTES;GRASA;KG;ZPAS;1000094369;DESPACHADO;;;14/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003026;ZSTO;FILTRO SEPARADOR DE AGUA;FLEETGUARD // FLEETGUARD // DONALDSON;FS19652 // FS1280 // P551329;MM01;26;V1;1;3;F13;FILTRO TRAMPA DE A;FILTROS;ONAN C66D5;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003047;ZSTO;FILTRO AIRE CABINA SECUNDARIO;VOLVO CONS;VOE11703980;MM01;26;V1;1;3;F05;FILTRO AIRE CABINA;FILTROS;CARGADORA VOLVO L220G;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003050;ZSTO;FILTRO DE TRANSMISION;VOLVO CONS // No aplica;VOE11037868 // 174181113;MM01;26;V1;1;3;F03;FILTRO ACEITE;FILTROS;VOLVO;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1017037;ZSSD;MARCADOR P PIZARRA VERDE;;MÚLT. 10U;MR01;341;V1;3;5;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;1000094373;SIN TRATAMIENTO;;;;;15/9/2026;26/8/2026;;10158571
00314 CASA Olavarría;1003058;ZSTO;KIT FILTRO COMBUSTIBLE COMPLETO;JOHN DEERE // JOHN DEERE;RE525523 // RE52090652323;MM01;26;V1;1;3;F06;FILTRO COMBUSTIBLE;FILTROS;MOTONIVELADORA JD 770 G;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003060;ZSTO;FILTRO ACEITE;VOLKSWAGEN // VOLKSWAGEN;03L115562 // L3L115562;MM01;26;V1;1;2;F03;FILTRO ACEITE;FILTROS;VW AMAROK;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003061;ZSTO;FILTRO AIRE;VOLKSWAGEN;2H0129620A;MM01;26;V1;1;2;F04;FILTRO AIRE;FILTROS;VW AMAROK;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003062;ZSTO;FILTRO COMBUSTIBLE VW AMAROK;VOLKSWAGEN // VOLKSWAGEN;2H0127401D // 2HO127401G;MM01;26;V1;1;2;F06;FILTRO COMBUSTIBLE;FILTROS;VW AMAROK;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003063;ZSTO;FILTRO HABITACULO;VOLKSWAGEN // // //;7H0819631A // 7EO-819-631 // CB0575 // 7E0819631;MM01;26;V1;1;2;F05;FILTRO AIRE CABINA;FILTROS;VW AMAROK;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003094;ZSTO;FILTRO DE DRENAJE BOMBA;VOLVO CONS // No aplica //;21392404 // 7632141111 // 20580233;MM01;26;V1;1;3;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO 330 // VOLVO FM460;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003126;ZSTO;FILTRO SECADO DE AIRE;VOLVO CONS // VOLVO CONS // VOLVO CONS //;21412848 // 22223804 // 23260134 // 23690622;MM01;26;V1;2;5;F11;FILTRO SECADOR DE;FILTROS;VOLVO FM460;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003144;ZSTO;FILTRO HIDRAULICO PILOTO;VOLVO CONS;14711981;MM01;26;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO EC300D;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003172;ZSTO;Filtro Aceite Motor;FLEETGUARD // DONALDSON // DONALDSON;LF16011 // P550335 // P551132;MM01;26;V1;1;3;F03;FILTRO ACEITE;FILTROS;CAT 950;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003177;ZSTO;FILTRO TRAMPA DE AGUA;CATERPILLA;4238524;MM01;26;V1;12;21;F13;FILTRO TRAMPA DE A;FILTROS;CAT 950;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003196;ZSTO;FILTRO SEPARADOR;MANN // DONALDSON;LB9622 // P783499;MM01;26;V1;1;2;F12;FILTRO SEPARADOR;FILTROS;IS VENTEC 6TK/2TB/AY/TECEL/11,;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003199;ZSTO;FILTRO AIRE;DONALDSON;C065003;MM01;26;V1;1;2;F04;FILTRO AIRE;FILTROS;IS VENTEC 6TK/2TB/AY/TECEL/11,;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003219;ZSTO;FILTRO VENTILACION DE CARTER;CATERPILLA;2735711;MM01;26;V1;1;2;F04;FILTRO AIRE;FILTROS;CAT 815 K;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003237;ZSTO;FILTRO DE COMBUSTIBLE;CATERPILLA;5000480;MM01;26;V1;2;5;F06;FILTRO COMBUSTIBLE;FILTROS;CAT 140K;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003290;ZSTO;FILTRO CENTRAL HIDRAULICO;DONALDSON //;P164174 // P164166;MM01;26;V1;5;9;F07;FILTRO FLUIDO HIDR;FILTROS;PLATAFORMA DE MANTENIMIENTO VE;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003301;ZSTO;FILTRO DE TANQUE;VOLVO CONS // VOLVO CONS;21516229 // 23381562;MM01;26;V1;2;5;F06;FILTRO COMBUSTIBLE;FILTROS;VOLVO 460 FMX;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003360;ZSTO;FILTRO A A CABINA EXTERIOR;CATERPILLA //;2902287 // 5019254;MM01;26;V1;1;2;F10;FILTRO HVAC;FILTROS;CAT 950;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003381;ZSTO;PICO AUTOMATICODEDESPACHDECOMBUSTIBLE3 4;;;MM01;26;RE;1;2;C13;FERRETERÍA MM01;REPUESTOS;?;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003428;ZSTO;TENSOR CORREA AUXILIAR;TOYOTA ARG // TOYOTA ARG;166200L02000K // 1662030031;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;HILUX;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002491;ZSTO;FILTRO ACEITE MOTOR;CATERPILLA // No aplica;2698325 // 4621171;MM01;35;V1;2;3;F03;FILTRO ACEITE;FILTROS;CAT 938H;KG;ZPAS;1000094393;DESPACHADO;;;8/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003429;ZSTO;POLEA CORREA AUXILIAR;TOYOTA ARG;884400K172;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;HILUX 3.0 2010;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003433;ZSTO;BOMBA DE AGUA;TOYOTA ARG;16100-69357;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;HILUX 3.0 2010;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003174;ZSTO;FILTRO DE AIRE SECUNDARIO;CATERPILLA //;3862097 // 5771433;MM01;35;V1;2;3;F04;FILTRO AIRE;FILTROS;CAT 950;KG;ZPAS;1000094393;SIN TRATAMIENTO;;;;;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003456;ZSTO;INTERRUPTOR;CNH INDUST;41200567FI;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;LUZ INTER. E TECH TRAKKER;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003460;ZSTO;LLAVE TECLA BALIZA;CNH;500388626;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;IVECO TRAKKER T380;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003173;ZSTO;FILTRO DE AIRE PRIMARIO;CATERPILLA;3370790;MM01;35;V1;2;3;F04;FILTRO AIRE;FILTROS;CAT 950;KG;ZPAS;1000094393;DESPACHADO PARCIAL;;;8/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003461;ZSTO;TUBO GOMA INFERIOR RADIADOR;CNH INDUST //;41270112 // 5801693272;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;IVECO TRAKKER T380;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003470;ZSTO;VALVULA OLEOHIDRAULICA N 1799 XUN;;;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;CAJA VOLCADORA;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003175;ZSTO;FILTRO DE COMBUSTIBLE;CATERPILLA;3608960;MM01;35;V1;2;4;F06;FILTRO COMBUSTIBLE;FILTROS;CAT 950;KG;ZPAS;1000094393;DESPACHADO;;;8/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003502;ZSTO;RODAMIENTO BLINDADO DE VOLANTE;SKF;63052RS1;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;SKF;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003504;ZSTO;TOMA FUERZA NEUM. MULT. C PLATO;TER APLICA;ZF16s1301650;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;VW 31-320;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003177;ZSTO;FILTRO TRAMPA DE AGUA;CATERPILLA;4238524;MM01;35;V1;1;2;F13;FILTRO TRAMPA DE A;FILTROS;CAT 950;KG;ZPAS;1000094393;SIN TRATAMIENTO;;;;;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003511;ZSTO;EXTREMO DE DIRECCION;CNH;4833829;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;IVECO TRACKKER;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003512;ZSTO;EXTREMO DE DIRECCION;CNH;4833830;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;IVECO TRACKKER;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003360;ZSTO;FILTRO A A CABINA EXTERIOR;CATERPILLA //;2902287 // 5019254;MM01;35;V1;1;2;F10;FILTRO HVAC;FILTROS;CAT 950;KG;ZPAS;1000094393;SIN TRATAMIENTO;;;;;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003563;ZSTO;CORREA A A;CNH;504129824;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;TRAKKER 380 Y 420 Y STRALIS;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003565;ZSTO;RETEN CORTECO;CORTECO //;12011379B // 40000690;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;IVECO TRAKKER T380;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003176;ZSTO;FILTRO A A CABINA INTERIOR;CATERPILLA //;2902288 // 5019255;MM01;35;V1;1;2;F10;FILTRO HVAC;FILTROS;CAT 950;KG;ZPAS;1000094393;DESPACHADO;;;8/9/2026;16/9/2026;15/9/2026;26/8/2026;;
00314 CASA Olavarría;1003661;ZSTO;O-RING (G);DAEMO ENGI;0070010500G;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO B180, B210, B250, B300;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003665;ZSTO;WASHER NORD LOCK;DAEMO ENGI;015E1024000;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO B180, B210, B250, B300;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003678;ZSTO;CHISEL (W P);DAEMO ENGI;B36312130000;MM01;26;V1;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO 300;KG;ZPAN;1000090374;ADJUDICADO;4500130975;;;;25/9/2026;17/6/2026;C29;10152584
00314 CASA Olavarría;1003680;ZSTO;DAMPERSIDE;DAEMO ENGI;B00081221;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO B250, B300;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003689;ZSTO;COVERFRONT;DAEMO ENGI;B30610040;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO B300;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003692;ZSTO;HELI COLI;DAEMO ENGI;019B10300270;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO B300;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003707;ZSTO;CORREA;CNH // No aplica;504049426 // 5802113881;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;POLY V 12pk1835;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003742;ZSTO;COUMPLING SCREW;DAEMO ENGI;00605A0000002;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;DAEMO B-Series;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003751;ZSTO;CORREA;KOMATSU HO;6245-61-3360;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;D465-7EO;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003773;ZSTO;SENSOR;KOMATSU HO;ND499000-6160;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;D465-7EO;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003786;ZSTO;SENSOR;KOMATSU HO;566-88-66141;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;D465-7EO;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003814;ZSTO;LAMPARA;KOMATSU HO;561-86-87410;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;D465-7EO;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003824;ZSTO;ESPEJO;KOMATSU HO;23W-P86-2890;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;D465-7EO;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003825;ZSTO;VIDRIO DE CABINA;KOMATSU HO;581-06-16431;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;D465-7EO;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003832;ZSTO;RETEN MAZA TRASERA (SEC) TRAKKER 380;CNH;42127773;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;IVECO;KG;SIN PEDIDO;;;;;;;;;;
